Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearAtCompany,PromotionGapRatio,OverallSatisfaction,ExperienceRatio,ManagerStabilityRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
50,0,1115,1,3,1,73,3,5,2,18172,9755,3,19,3,1,0,28,1,2,8,3,0,7,2271.5,0.0,1.3333333333333333,0.2857142857142857,0.875,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
25,1,240,5,3,3,46,2,2,3,5744,26959,1,11,3,4,0,6,1,3,6,4,0,3,957.3333333333334,0.0,3.3333333333333335,1.0,0.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
25,0,1280,7,1,4,64,2,1,4,2889,26897,1,11,3,3,2,2,2,3,2,2,2,1,1444.5,1.0,3.6666666666666665,1.0,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
22,0,534,15,3,2,59,3,1,4,2871,23785,1,15,3,3,0,1,5,3,0,0,0,0,2871.0,0.0,3.0,0.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51,0,1456,1,4,1,30,2,3,1,7484,25796,3,20,4,3,0,23,1,2,13,12,12,8,575.6923076923077,0.9230769230769231,1.6666666666666667,0.5652173913043478,0.6153846153846154,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,1,658,7,3,1,66,1,2,3,6074,22887,1,24,4,4,0,9,3,3,9,7,0,6,674.8888888888889,0.0,2.6666666666666665,1.0,0.6666666666666666,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
54,0,142,26,3,4,30,4,4,4,17328,13871,2,12,3,3,0,23,3,3,5,3,4,4,3465.6,0.8,3.6666666666666665,0.21739130434782608,0.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
24,0,1127,18,1,2,52,3,1,3,2774,13257,0,12,3,3,1,6,2,3,5,3,1,2,554.8,0.2,2.6666666666666665,0.8333333333333334,0.4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,0,1031,6,4,3,45,2,2,2,4505,15000,6,15,3,3,1,12,3,3,1,0,0,0,4505.0,0.0,2.6666666666666665,0.08333333333333333,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,0,1189,3,3,3,87,3,3,4,7428,14506,2,12,3,1,0,12,3,3,5,3,1,3,1485.6,0.2,2.6666666666666665,0.4166666666666667,0.6,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,0,1354,5,3,3,45,2,3,1,11631,5615,2,12,3,4,0,14,6,3,11,10,5,8,1057.3636363636363,0.45454545454545453,2.6666666666666665,0.7857142857142857,0.7272727272727273,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,0,1467,11,2,2,92,3,3,4,9738,22952,0,14,3,3,1,10,6,3,9,7,2,8,1082.0,0.2222222222222222,3.0,0.9,0.8888888888888888,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
36,0,922,3,2,1,39,3,1,4,2835,2561,5,22,4,1,1,7,2,3,1,0,0,0,2835.0,0.0,2.0,0.14285714285714285,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,0,394,26,2,3,92,3,4,4,16959,19494,1,12,3,4,2,25,3,4,25,12,4,12,678.36,0.16,3.6666666666666665,1.0,0.48,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
30,0,1312,23,3,1,96,1,1,3,2613,22310,1,25,4,3,3,10,2,2,10,7,0,9,261.3,0.0,2.3333333333333335,1.0,0.9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,0,750,22,2,3,95,3,2,2,6146,15480,0,13,3,1,1,8,2,4,7,7,0,7,878.0,0.0,2.0,0.875,1.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
56,1,441,14,4,2,72,3,1,2,4963,4510,9,18,3,1,3,7,2,3,5,4,4,3,992.6,0.8,1.6666666666666667,0.7142857142857143,0.6,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
51,0,684,6,3,1,51,3,5,3,19537,6462,7,13,3,3,0,23,5,3,20,18,15,15,976.85,0.75,2.3333333333333335,0.8695652173913043,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
31,1,249,6,4,2,76,1,2,3,6172,20739,4,18,3,2,0,12,3,2,7,7,7,7,881.7142857142857,1.0,2.3333333333333335,0.5833333333333334,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
26,0,841,6,3,3,46,2,1,2,2368,23300,1,19,3,3,0,5,3,2,5,4,4,3,473.6,0.8,2.6666666666666665,1.0,0.6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
58,1,147,23,4,4,94,3,3,4,10312,3465,1,12,3,4,1,40,3,2,40,10,15,6,257.8,0.375,4.0,1.0,0.15,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19,1,528,22,1,4,50,3,1,3,1675,26820,1,19,3,4,0,0,2,2,0,0,0,0,1675.0,0.0,3.6666666666666665,0.0,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
22,0,594,2,1,3,100,3,1,4,2523,19299,0,14,3,3,1,3,2,3,2,1,2,1,1261.5,1.0,3.3333333333333335,0.6666666666666666,0.5,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
49,0,470,20,4,3,96,3,2,1,6567,5549,1,14,3,3,0,16,2,2,15,11,5,11,437.8,0.3333333333333333,2.3333333333333335,0.9375,0.7333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,0,957,28,3,2,72,4,1,3,4739,16090,4,12,3,4,0,18,2,3,3,2,1,2,1579.6666666666667,0.3333333333333333,3.0,0.16666666666666666,0.6666666666666666,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,0,809,12,3,3,77,3,3,4,9208,6645,4,11,3,4,0,16,3,3,2,2,2,1,4604.0,1.0,3.6666666666666665,0.125,0.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,1,542,20,3,2,71,1,2,3,4559,24788,3,11,3,3,1,4,2,3,2,2,2,2,2279.5,1.0,2.6666666666666665,0.5,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
41,0,802,9,1,3,96,3,3,3,8189,21196,3,13,3,3,1,12,2,3,9,7,0,7,909.8888888888889,0.0,3.0,0.75,0.7777777777777778,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26,0,1355,25,1,3,61,3,1,3,2942,8916,1,23,4,4,1,8,3,3,8,7,5,7,367.75,0.625,3.3333333333333335,1.0,0.875,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
36,0,216,6,2,2,84,3,2,2,4941,2819,6,20,4,4,2,7,0,3,3,2,0,1,1647.0,0.0,2.6666666666666665,0.42857142857142855,0.3333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
51,1,1150,8,4,1,53,1,3,4,10650,25150,2,15,3,4,0,18,2,3,4,2,0,3,2662.5,0.0,3.0,0.2222222222222222,0.75,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
39,0,1329,4,4,4,47,2,2,3,5902,14590,4,14,3,3,1,17,1,4,15,11,5,9,393.46666666666664,0.3333333333333333,3.3333333333333335,0.8823529411764706,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25,0,959,28,3,1,41,2,2,3,8639,24835,2,18,3,4,0,6,3,3,2,2,2,2,4319.5,1.0,2.6666666666666665,0.3333333333333333,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,0,1240,9,3,3,48,3,2,4,6347,13982,0,19,3,4,0,12,2,1,11,9,4,7,577.0,0.36363636363636365,3.6666666666666665,0.9166666666666666,0.6363636363636364,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
32,1,1033,9,3,1,41,3,1,1,4200,10224,7,22,4,1,0,10,2,4,5,4,0,4,840.0,0.0,1.0,0.5,0.8,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,0,1316,29,3,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3,575.3333333333334,0.0,3.0,0.6666666666666666,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
38,0,364,3,5,4,32,3,2,3,4317,2302,3,20,4,2,0,19,2,3,3,2,2,2,1439.0,0.6666666666666666,3.0,0.15789473684210525,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
30,0,438,18,3,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4,526.4,0.0,2.3333333333333335,1.0,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,0,689,9,2,4,35,1,2,4,4668,22812,0,17,3,4,3,9,2,4,8,7,0,7,583.5,0.0,4.0,0.8888888888888888,0.875,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,0,201,5,3,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2,1068.0,0.6666666666666666,3.0,0.375,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,0,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,544.0,0.2,3.3333333333333335,0.8333333333333334,0.4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
41,0,857,10,3,4,91,2,4,1,17181,12888,4,13,3,2,1,21,2,2,7,6,7,7,2454.4285714285716,1.0,2.3333333333333335,0.3333333333333333,1.0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
41,0,933,9,4,3,94,3,1,1,2238,6961,2,21,4,4,1,7,2,3,5,0,1,4,447.6,0.2,2.6666666666666665,0.7142857142857143,0.8,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
19,0,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,1483.0,0.0,2.6666666666666665,1.0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,0,1395,26,3,2,54,3,2,2,5605,8504,1,11,3,1,1,20,2,3,20,7,2,13,280.25,0.1,1.6666666666666667,1.0,0.65,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,0,662,1,5,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6,729.5,0.0,2.0,1.0,0.6,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
53,0,1436,6,2,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5,329.42857142857144,0.5714285714285714,3.0,0.5384615384615384,0.7142857142857143,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
45,0,194,9,3,2,60,3,2,2,2348,10901,8,18,3,3,1,20,2,1,17,9,0,15,138.11764705882354,0.0,2.3333333333333335,0.85,0.8823529411764706,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
32,0,967,8,3,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7,999.7777777777778,0.3333333333333333,3.3333333333333335,1.0,0.7777777777777778,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,0,1496,1,1,4,41,3,2,3,4319,26283,1,13,3,1,1,10,1,3,10,7,0,9,431.9,0.0,2.6666666666666665,1.0,0.9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
51,0,1169,7,4,2,34,2,2,3,6132,13983,2,17,3,3,0,10,2,3,1,0,0,0,6132.0,0.0,2.6666666666666665,0.1,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
58,0,1145,9,3,2,75,2,1,2,3346,11873,4,20,4,2,1,9,3,2,1,0,0,0,3346.0,0.0,2.0,0.1111111111111111,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
40,0,630,4,4,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11,904.5833333333334,0.16666666666666666,2.6666666666666665,0.8,0.9166666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
34,0,303,2,4,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2,557.75,0.25,3.3333333333333335,0.6666666666666666,0.5,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
22,0,1256,19,1,3,80,3,1,4,2323,11992,1,24,4,1,2,2,6,3,2,2,2,2,1161.5,1.0,2.6666666666666665,1.0,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
27,0,691,9,3,4,57,3,1,2,2024,5970,6,18,3,4,1,6,1,1,2,2,2,2,1012.0,1.0,3.3333333333333335,0.3333333333333333,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,0,440,21,3,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2,542.6,0.0,3.3333333333333335,1.0,0.4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
57,0,334,24,2,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4,1887.8,0.2,3.0,0.4166666666666667,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
27,0,1450,3,3,3,79,2,1,3,2566,25326,1,15,3,4,1,1,2,2,1,1,0,1,2566.0,0.0,3.3333333333333335,1.0,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50,0,1452,11,3,3,53,3,5,2,19926,17053,3,15,3,2,0,21,5,3,5,4,4,4,3985.2,0.8,2.3333333333333335,0.23809523809523808,0.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,0,465,14,3,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8,272.3333333333333,0.1111111111111111,1.6666666666666667,0.6923076923076923,0.8888888888888888,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,0,1339,5,3,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4,941.9,0.7,3.0,0.8333333333333334,0.4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,0,702,1,4,1,59,2,2,4,8686,12930,4,22,4,3,0,12,2,4,8,3,0,7,1085.75,0.0,2.6666666666666665,0.6666666666666666,0.875,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32,0,120,6,5,3,43,3,1,3,3038,12430,3,20,4,1,0,8,2,3,5,4,1,4,607.6,0.2,2.3333333333333335,0.625,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,0,1157,17,3,3,51,3,1,2,3058,13364,0,16,3,4,1,6,3,2,5,2,1,1,611.6,0.2,3.0,0.8333333333333334,0.2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
19,1,602,1,1,3,100,1,1,1,2325,20989,0,21,4,1,0,1,5,4,0,0,0,0,2325.0,0.0,1.6666666666666667,0.0,0.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,0,1480,3,2,4,30,3,1,2,2088,15062,4,12,3,3,0,13,3,2,8,7,7,2,261.0,0.875,3.0,0.6153846153846154,0.25,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
30,0,111,9,3,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10,256.0,0.5,2.3333333333333335,1.0,0.8333333333333334,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
45,0,1268,4,2,3,30,3,2,1,5006,6319,4,11,3,1,1,9,3,4,5,4,0,3,1001.2,0.0,1.6666666666666667,0.5555555555555556,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56,0,713,8,3,3,67,3,1,1,4257,13939,4,18,3,3,1,19,3,3,2,2,2,2,2128.5,1.0,2.3333333333333335,0.10526315789473684,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,0,134,2,3,3,90,3,1,4,2500,10515,0,14,3,1,0,4,2,4,3,1,0,2,833.3333333333334,0.0,2.6666666666666665,0.75,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19,1,303,2,3,2,47,2,1,4,1102,9241,1,22,4,3,0,1,3,2,1,0,1,0,1102.0,1.0,3.0,1.0,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
46,0,526,1,2,2,92,3,3,1,10453,2137,1,25,4,3,3,24,2,3,24,13,15,7,435.5416666666667,0.625,2.0,1.0,0.2916666666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,0,1380,9,2,3,75,3,1,4,2288,6319,1,12,3,3,0,2,3,3,2,2,2,1,1144.0,1.0,3.3333333333333335,1.0,0.5,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31,0,140,12,1,3,95,3,1,4,3929,6984,8,23,4,3,1,7,0,3,4,2,0,2,982.25,0.0,3.3333333333333335,0.5714285714285714,0.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
34,0,629,27,2,4,95,3,1,2,2311,5711,2,15,3,4,0,9,3,3,3,2,1,2,770.3333333333334,0.3333333333333333,3.3333333333333335,0.3333333333333333,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,1,1356,20,2,2,70,3,1,2,3140,21728,1,22,4,4,0,4,5,2,4,3,0,2,785.0,0.0,2.6666666666666665,1.0,0.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
50,0,328,1,3,3,86,2,1,3,3690,3425,2,15,3,4,1,5,2,2,3,2,0,2,1230.0,0.0,3.3333333333333335,0.6,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
53,0,1084,13,2,4,57,4,2,1,4450,26250,1,11,3,3,2,5,3,3,4,2,1,3,1112.5,0.25,2.6666666666666665,0.8,0.75,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,0,931,14,3,4,72,3,1,2,2756,4673,1,13,3,4,1,8,5,3,8,7,1,6,344.5,0.125,3.3333333333333335,1.0,0.75,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,0,989,4,1,4,46,3,5,3,19033,6499,1,14,3,2,1,21,2,3,20,8,9,9,951.65,0.45,3.0,0.9523809523809523,0.45,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
55,0,692,14,4,3,61,4,5,2,18722,13339,8,11,3,4,0,36,3,3,24,15,2,15,780.0833333333334,0.08333333333333333,3.0,0.6666666666666666,0.625,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
34,0,1069,2,1,4,45,2,2,3,9547,14074,1,17,3,3,0,10,2,2,10,9,1,9,954.7,0.1,3.3333333333333335,1.0,0.9,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
